time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/loss,train/clip_range,train/entropy_loss,train/explained_variance,train/value_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
237,30.256400000000003,2376,485376,559.84,204,0.09176965802907944,0.2,-0.9964253416284918,0.5962705612182617,2.363647155696526,0.017915003,0.180615234375,0.0003,-0.027589639479992913,2360,,
238,31.2669,2385,487424,568.9,204,0.0992264449596405,0.2,-1.0918008834123611,0.1797502040863037,2.383823784859851,0.025888748,0.19013671875,0.0003,-0.019339496170869098,2370,,
239,30.8755,2393,489472,568.02,204,0.021035999059677124,0.2,-1.0473770685493946,0.5874893665313721,1.3002507810480892,0.024254568,0.1953125,0.0003,-0.021890141331823543,2380,,
,,,490000,,,0.08514901995658875,0.2,-1.0074024725705386,0.5433917045593262,1.7570514955092222,0.01809032,0.174609375,0.0003,-0.0230853121553082,2390,487.0,27.182
240,30.699900000000003,2408,491520,565.56,204,,,,,,,,,,,,
241,31.5366,2416,493568,572.0,204,0.16744515299797058,0.2,-1.1280046688392757,0.6105293035507202,1.7180230296216905,0.022697281,0.196923828125,0.0003,-0.02216999356605811,2400,,
242,32.7541,2424,495616,580.38,204,0.05513855069875717,0.2,-0.9284265220165253,0.5780990719795227,1.9337770403595642,0.018774617,0.145703125,0.0003,-0.021078378616948612,2410,,
243,32.9442,2432,497664,581.39,204,0.3179073929786682,0.2,-1.178224301338196,0.654600977897644,2.1026779947802425,0.017452938,0.185107421875,0.0003,-0.02372797523421468,2420,,
244,31.8225,2440,499712,573.44,204,0.025158684700727463,0.2,-1.2143620122224092,0.3028123378753662,2.918722795462236,0.020448342,0.18447265625,0.0003,-0.02007417172717396,2430,,
,,,500000,,,0.08346634358167648,0.2,-1.0072316573932767,0.6646886467933655,1.8325211299583315,0.023809236,0.17294921875,0.0003,-0.028956981748342513,2440,646.4,41.604
245,34.648799999999994,2458,501760,591.09,204,,,,,,,,,,,,
246,34.7591,2467,503808,590.07,204,0.2679619789123535,0.2,-1.006457270681858,0.10857480764389038,2.3342221811879424,0.022585036,0.176953125,0.0003,-0.02392114319081884,2450,,
247,35.19680000000001,2475,505856,596.35,204,0.09455910325050354,0.2,-1.0062173552811147,0.45510154962539673,2.483209169236943,0.023236062,0.20673828125,0.0003,-0.026482603466138243,2460,,
248,33.885,2482,507904,587.39,204,0.1269848495721817,0.2,-1.0204924818128347,0.502261757850647,1.949357987800613,0.020727623,0.182958984375,0.0003,-0.025974527973448857,2470,,
249,33.775999999999996,2490,509952,588.28,204,0.09116622805595398,0.2,-1.2075367458164692,0.45125889778137207,1.8007020116550847,0.023001922,0.199365234375,0.0003,-0.019745182854239828,2480,,
,,,510000,,,0.4292183220386505,0.2,-0.972648786008358,0.41449952125549316,2.4589622736442833,0.017595537,0.168115234375,0.0003,-0.022249660632223823,2490,693.6,51.138
250,33.6866,2510,512000,587.19,203,,,,,,,,,,,,
251,33.850500000000004,2518,514048,590.82,204,0.1337364912033081,0.2,-1.0476292602717876,0.4433553218841553,1.4515346800675615,0.023244314,0.198193359375,0.0003,-0.023513229060336018,2500,,
252,34.540400000000005,2526,516096,591.9,204,0.1621817648410797,0.2,-1.0705537158995866,0.4258456826210022,1.5924796074163168,0.019504596,0.1884765625,0.0003,-0.023953470066771843,2510,,
253,35.2779,2534,518144,598.23,204,0.22857332229614258,0.2,-1.0680684100836515,0.5451604127883911,2.5049056810326875,0.017218484,0.141162109375,0.0003,-0.01953865581890568,2520,,
,,,520000,,,0.12328413873910904,0.2,-1.0780999269336462,0.5503498315811157,1.8151343329809606,0.023135444,0.195654296875,0.0003,-0.02505223579064477,2530,406.8,15.968
254,34.5665,2548,520192,589.29,204,,,,,,,,,,,,
255,33.5428,2556,522240,581.55,204,0.08843458443880081,0.2,-1.1311599235981702,0.5559759140014648,1.5691065947525202,0.021308694,0.2142578125,0.0003,-0.027920585544779896,2540,,
256,34.539300000000004,2564,524288,592.01,204,0.10667765885591507,0.2,-0.9587293261662125,0.2227574586868286,2.073660917603411,0.018359749,0.18095703125,0.0003,-0.023657401304808444,2550,,
257,34.1036,2572,526336,585.49,204,0.19341403245925903,0.2,-1.0584014290943742,0.5620341300964355,1.6000335185322911,0.019572861,0.187158203125,0.0003,-0.02284242802124936,2560,,
258,31.4936,2580,528384,566.21,204,0.0677146390080452,0.2,-1.0590831875801086,0.6698989868164062,1.5596156968269497,0.0283782,0.20478515625,0.0003,-0.02158548349980265,2570,,
,,,530000,,,0.259307861328125,0.2,-1.0990114340558648,0.19033706188201904,2.956513450620696,0.015372168,0.16767578125,0.0003,-0.022110102290753275,2580,630.2,45.769999999999996
259,31.671000000000003,2598,530432,568.49,204,,,,,,,,,,,,
260,32.609,2606,532480,574.79,204,0.14161033928394318,0.2,-1.0447934836149215,0.344274640083313,1.9732121475506574,0.019121947,0.16875,0.0003,-0.02289871833345387,2590,,
261,32.696999999999996,2614,534528,576.0,204,0.0413421131670475,0.2,-1.064135236479342,0.5066189765930176,1.826662278594449,0.020441364,0.18466796875,0.0003,-0.02245631969999522,2600,,
262,32.7759,2622,536576,578.12,204,0.08652296662330627,0.2,-1.1626740429550408,0.4732411503791809,1.5142879471881314,0.022292849,0.207421875,0.0003,-0.026416514653828927,2610,,
263,33.4297,2630,538624,582.79,204,0.15008966624736786,0.2,-0.9882066071033477,0.5428346991539001,2.0196850326377898,0.02625499,0.187744140625,0.0003,-0.02390223686816171,2620,,
,,,540000,,,0.21902351081371307,0.2,-1.1240418016910554,0.4399816393852234,1.7381966676097362,0.018105125,0.19404296875,0.0003,-0.028213300768402404,2630,369.6,8.336
264,33.6189,2643,540672,583.89,204,,,,,,,,,,,,
265,32.4095,2651,542720,574.7,204,0.18952782452106476,0.2,-1.2583549197763204,0.6730413436889648,1.545490102423355,0.028294861,0.219091796875,0.0003,-0.028527658848906866,2640,,
266,34.0071,2659,544768,585.09,204,0.10863210260868073,0.2,-1.167894148081541,0.3596217632293701,3.0940674286801366,0.019405976,0.188134765625,0.0003,-0.025021746699349024,2650,,
267,34.019000000000005,2667,546816,583.9,204,0.08570536226034164,0.2,-1.0648776965215803,0.4735369086265564,1.727890463732183,0.020746822,0.19296875,0.0003,-0.022221714264014737,2660,,
268,34.1055,2675,548864,585.26,205,0.2159225195646286,0.2,-1.0888546308502556,0.31180524826049805,2.849129537772387,0.017310672,0.18203125,0.0003,-0.025223959745198955,2670,,
,,,550000,,,0.13977140188217163,0.2,-1.169855321198702,0.3820379376411438,2.2739489463157954,0.022282407,0.206787109375,0.0003,-0.029357046095537954,2680,485.6,23.187999999999995
269,32.32150000000001,2692,550912,573.47,204,,,,,,,,,,,,
270,31.176,2700,552960,567.92,204,0.06784556061029434,0.2,-1.0908597938716411,0.46305686235427856,1.6964238741900772,0.026981784,0.214208984375,0.0003,-0.02632636080670636,2690,,
271,30.990300000000005,2708,555008,566.45,204,0.13194337487220764,0.2,-1.1024324091151356,0.4026970863342285,2.288013036549091,0.023116846,0.188525390625,0.0003,-0.025143395640770904,2700,,
272,27.9954,2716,557056,545.64,205,0.17298132181167603,0.2,-1.0642973959445954,0.45852285623550415,2.5524569729808717,0.020887036,0.1814453125,0.0003,-0.0255347874306608,2710,,
273,27.264199999999995,2725,559104,538.66,205,0.17929264903068542,0.2,-1.1145816043019294,0.2752531170845032,2.9394659832119943,0.018740132,0.15185546875,0.0003,-0.021367517093312926,2720,,
,,,560000,,,0.1700315922498703,0.2,-1.0762968953698873,0.13235396146774292,1.8174178171437234,0.022599217,0.179443359375,0.0003,-0.022328421006386635,2730,631.2,27.742
274,27.6244,2742,561152,542.68,204,,,,,,,,,,,,
275,28.2694,2751,563200,548.25,204,0.1450648009777069,0.2,-1.1879328437149526,0.25570279359817505,2.127572033787146,0.022777226,0.193505859375,0.0003,-0.02456080856209155,2740,,
276,27.2394,2759,565248,541.16,204,0.06391867250204086,0.2,-1.124150874838233,0.5188484191894531,1.3778655033092946,0.021837216,0.2091796875,0.0003,-0.023542927816743033,2750,,
277,26.773699999999998,2767,567296,537.68,204,0.21466700732707977,0.2,-1.0678369458764791,0.21049511432647705,1.779730619583279,0.018059775,0.172607421875,0.0003,-0.023857962049078196,2760,,
278,25.711599999999997,2775,569344,533.76,205,0.22288984060287476,0.2,-1.0701001776382326,0.3759998083114624,1.7066299285739661,0.020878332,0.2052734375,0.0003,-0.030115319357719272,2770,,
,,,570000,,,0.04982374981045723,0.2,-1.070932094193995,0.5080199837684631,1.1254866502946244,0.02347646,0.2126953125,0.0003,-0.03147537279874087,2780,574.6,32.30800000000001
279,24.776500000000002,2793,571392,527.17,204,,,,,,,,,,,,
280,25.128599999999995,2800,573440,532.02,204,0.1102607250213623,0.2,-1.0466897625476121,0.4846811294555664,1.744465854903683,0.019292573,0.19140625,0.0003,-0.02242774881015066,2790,,
281,25.394799999999996,2809,575488,535.43,204,0.17033764719963074,0.2,-1.0967142587527632,0.3033655285835266,2.0173406038433312,0.018307734,0.16259765625,0.0003,-0.02339367861277424,2800,,
282,24.537200000000002,2817,577536,531.1,204,0.004975743591785431,0.2,-1.1781418565660715,0.17540955543518066,1.73054981213063,0.022918992,0.2087890625,0.0003,-0.0283775357354898,2810,,
283,24.742500000000003,2826,579584,530.63,205,0.07424115389585495,0.2,-1.0375765539705752,0.6036437153816223,1.2649898572126403,0.024916384,0.18369140625,0.0003,-0.025125346626737155,2820,,
,,,580000,,,0.13431920111179352,0.2,-1.0516100347042083,0.39326751232147217,2.1060272919479757,0.01842156,0.16640625,0.0003,-0.02453066926682368,2830,531.0,24.736
284,25.589499999999994,2842,581632,536.02,204,,,,,,,,,,,,
285,26.320100000000004,2850,583680,543.04,204,0.16688217222690582,0.2,-1.114738687686622,0.3350698947906494,2.735084357112646,0.02152786,0.157568359375,0.0003,-0.025006760910036972,2840,,
286,26.885899999999996,2859,585728,546.52,204,0.07754245400428772,0.2,-1.077803496643901,0.5540311932563782,2.214856249652803,0.02302757,0.174755859375,0.0003,-0.021412674608291125,2850,,
287,25.880100000000002,2867,587776,536.99,204,-0.0009506195783615112,0.2,-1.1523837368935346,0.6207250356674194,1.7257866108324378,0.029166263,0.21337890625,0.0003,-0.03009527573158266,2860,,
288,27.256600000000006,2875,589824,549.49,205,0.064097099006176,0.2,-1.112284087203443,0.5186614394187927,1.5837218352826312,0.02385091,0.20185546875,0.0003,-0.03152917842380702,2870,,
,,,590000,,,0.6152073740959167,0.2,-1.0068720106035471,0.5100679397583008,1.6712964594829827,0.021122362,0.173291015625,0.0003,-0.030264428263762966,2880,672.2,51.35600000000001
289,26.048700000000004,2893,591872,540.15,204,,,,,,,,,,,,
290,27.902000000000008,2902,593920,555.02,204,0.030537456274032593,0.2,-1.0987315569072962,0.49763017892837524,1.4277202635770663,0.023185166,0.20615234375,0.0003,-0.025464172268402762,2890,,
291,27.380399999999998,2911,595968,547.12,204,0.13930737972259521,0.2,-1.0145189799368382,0.5246553421020508,1.468693251768127,0.019119816,0.181787109375,0.0003,-0.027215748722665013,2900,,
292,28.594,2919,598016,555.89,204,0.3679835796356201,0.2,-1.051499956846237,0.4833064079284668,1.73940130607225,0.022593208,0.183056640625,0.0003,-0.022887691206415185,2910,,
,,,600000,,,0.08221055567264557,0.2,-1.0086775310337543,0.31858623027801514,2.048289573471993,0.017409412,0.174609375,0.0003,-0.019330809704842977,2920,385.0,12.185999999999998
293,26.315200000000004,2933,600064,543.55,204,,,,,,,,,,,,
294,26.758000000000003,2941,602112,549.3,204,0.08962194621562958,0.2,-1.0783636612817644,-0.05038595199584961,1.4936779578914865,0.023416098,0.19560546875,0.0003,-0.026334114732162562,2930,,
295,28.2643,2949,604160,558.81,204,0.08108074963092804,0.2,-1.0929565457627177,0.44786888360977173,2.0542875771410762,0.019655872,0.18056640625,0.0003,-0.028814173326827584,2940,,
296,27.5114,2957,606208,554.02,204,0.28441858291625977,0.2,-1.0836420822888613,0.5104418992996216,2.171891433559358,0.024537433,0.172705078125,0.0003,-0.02240911083063111,2950,,
297,27.580400000000004,2965,608256,557.13,205,0.177420973777771,0.2,-1.0234508123248816,0.3544790744781494,2.5216686809435487,0.018789716,0.166796875,0.0003,-0.024287227606691886,2960,,
,,,610000,,,0.019836124032735825,0.2,-1.1693196523934604,0.3787726163864136,1.3173173861578107,0.027750505,0.209521484375,0.0003,-0.027371755905915052,2970,576.6,24.284000000000002
298,27.4973,2982,610304,555.43,204,,,,,,,,,,,,
299,27.478799999999996,2990,612352,557.28,204,0.0358746275305748,0.2,-1.0385634003207087,0.464388906955719,1.1791186928749084,0.021859992,0.1947265625,0.0003,-0.024507248477311804,2980,,
300,26.1129,2998,614400,543.74,204,0.016173340380191803,0.2,-1.0677739761769771,0.4120420813560486,1.3013145953649654,0.023458336,0.1875,0.0003,-0.027118082653032616,2990,,
301,25.450599999999998,3006,616448,539.9,205,0.12304006516933441,0.2,-1.0560490241274239,0.36223047971725464,2.3714367593172936,0.016670955,0.16630859375,0.0003,-0.022896110019064508,3000,,
302,25.665,3013,618496,538.46,205,0.024504683911800385,0.2,-1.1308617435395718,0.40847229957580566,1.7349683117121457,0.023699343,0.205224609375,0.0003,-0.025182744071935305,3010,,
,,,620000,,,0.024030402302742004,0.2,-1.0652794564142822,0.5311766266822815,1.2718338550068438,0.026429255,0.207763671875,0.0003,-0.02548230595421046,3020,464.6,9.388000000000002
303,27.0281,3030,620544,552.3,204,,,,,,,,,,,,
304,27.896400000000003,3038,622592,555.56,204,0.041599906980991364,0.2,-1.107440306432545,0.5114543437957764,1.8376082989387215,0.026192732,0.209521484375,0.0003,-0.028768437018152328,3030,,
305,28.728099999999998,3046,624640,562.5,205,0.17415259778499603,0.2,-1.12230886798352,0.5007349848747253,1.9976769064553082,0.020620808,0.177734375,0.0003,-0.027907301046070643,3040,,
306,27.90930000000001,3054,626688,554.27,205,0.09743564575910568,0.2,-1.0834771078079939,0.3381587862968445,2.194013068638742,0.023080943,0.17880859375,0.0003,-0.028115727537078784,3050,,
307,28.914099999999998,3062,628736,563.9,205,0.03332022577524185,0.2,-1.1635790625587106,0.6853333711624146,1.073044910095632,0.028917328,0.211279296875,0.0003,-0.02882294013979845,3060,,
,,,630000,,,0.29441577196121216,0.2,-1.1042823109775781,0.6106867790222168,1.9059219562914222,0.0211238,0.182470703125,0.0003,-0.023692041265894657,3070,817.2,61.918000000000006
308,28.4736,3082,630784,557.9,204,,,,,,,,,,,,
309,29.169400000000007,3090,632832,558.39,204,0.20219212770462036,0.2,-1.2256624802947045,0.5291619300842285,2.237965142633766,0.017843284,0.18046875,0.0003,-0.025475398343405686,3080,,
310,28.0933,3099,634880,555.89,204,0.0845547467470169,0.2,-1.1337381126359105,0.478057324886322,2.1386581265367566,0.02101576,0.18720703125,0.0003,-0.026815134286880492,3090,,
311,28.387499999999996,3107,636928,556.5,204,0.05625009909272194,0.2,-1.148321021348238,0.3161475658416748,1.846484580170363,0.023432981,0.202783203125,0.0003,-0.02678467340883799,3100,,
312,27.4602,3115,638976,549.13,205,0.04265258461236954,0.2,-1.0627072013914585,0.45126640796661377,1.2625099542550742,0.021144917,0.216162109375,0.0003,-0.030426753652864135,3110,,
,,,640000,,,0.01011762022972107,0.2,-1.106853166781366,0.43874186277389526,1.5128057258669287,0.022611156,0.208544921875,0.0003,-0.030580675278906712,3120,352.2,2.5000000000000004
313,27.1749,3128,641024,547.63,204,,,,,,,,,,,,
314,26.529200000000007,3137,643072,542.15,204,0.06339156627655029,0.2,-1.098638560809195,0.642532467842102,1.397094619902782,0.020607267,0.184375,0.0003,-0.02501542794634588,3130,,
315,26.309999999999995,3145,645120,544.03,205,0.1357990950345993,0.2,-1.1664016976952554,0.15172171592712402,2.1689682808239015,0.023049137,0.18232421875,0.0003,-0.029141305571829434,3140,,
316,25.465399999999995,3153,647168,538.38,205,0.03485620394349098,0.2,-1.1832865323871373,0.4736308455467224,0.9620999382343143,0.027835991,0.222265625,0.0003,-0.025256680019083433,3150,,
317,24.8999,3161,649216,534.87,205,0.054307468235492706,0.2,-1.116035045310855,0.48377835750579834,1.1684712102636694,0.018865071,0.169921875,0.0003,-0.02404972582589835,3160,,
,,,650000,,,0.021720435470342636,0.2,-1.0995748117566109,0.3507978320121765,1.5864026857772842,0.01970917,0.17841796875,0.0003,-0.02516486902895849,3170,364.0,6.390000000000001
318,23.941999999999997,3174,651264,530.56,205,,,,,,,,,,,,
319,22.964999999999996,3182,653312,518.13,205,0.1198086142539978,0.2,-1.1165808526799084,-0.03697693347930908,2.223483646987006,0.020691317,0.177099609375,0.0003,-0.026879326879861765,3180,,
320,21.4975,3191,655360,504.74,205,0.05902960151433945,0.2,-1.0821532865986228,0.35081303119659424,1.3208083731355145,0.024091955,0.185400390625,0.0003,-0.02938757428491954,3190,,
321,21.8545,3199,657408,509.08,205,0.22216437757015228,0.2,-1.1617807572707535,0.3879810571670532,1.974091291008517,0.022554044,0.177587890625,0.0003,-0.02661517004307825,3200,,
322,20.1334,3208,659456,491.02,205,0.03985201567411423,0.2,-1.1324134210124612,0.15734046697616577,1.467609280627221,0.025564097,0.20107421875,0.0003,-0.022111235608463176,3210,,
,,,660000,,,0.04590468108654022,0.2,-1.0773365741595626,0.5918513536453247,1.1000336014898493,0.026932098,0.229248046875,0.0003,-0.02980924917792436,3220,548.8,26.556
323,20.441,3226,661504,490.29,205,,,,,,,,,,,,
324,21.352400000000003,3234,663552,499.23,205,0.10062702745199203,0.2,-1.1376132395118475,0.33419984579086304,2.2767397982999684,0.020807631,0.187451171875,0.0003,-0.028119530659751035,3230,,
325,21.357499999999995,3243,665600,498.7,205,0.08671025931835175,0.2,-1.1837957311421632,0.49924397468566895,1.2210307399043814,0.026631117,0.221533203125,0.0003,-0.025092262029647826,3240,,
326,21.921799999999998,3251,667648,502.35,205,0.018910538405179977,0.2,-1.1423659408465028,0.43582600355148315,1.0857765883672983,0.024837404,0.2248046875,0.0003,-0.035430343938060105,3250,,
327,21.421300000000002,3260,669696,502.35,205,0.056437380611896515,0.2,-1.1001523179933428,0.3998468518257141,1.8664089646190405,0.01768929,0.17216796875,0.0003,-0.023921349755255505,3260,,
,,,670000,,,0.030459769070148468,0.2,-1.205566504225135,0.3395598530769348,1.3512715134536848,0.023623161,0.214111328125,0.0003,-0.030142706222250126,3270,975.8,72.336
328,21.5135,3287,671744,503.14,204,,,,,,,,,,,,
329,21.758699999999994,3297,673792,508.65,204,0.06808879226446152,0.2,-1.0549722407013178,0.3882344365119934,1.865732827410102,0.024350232,0.179638671875,0.0003,-0.025878222845494746,3280,,
330,20.164399999999997,3306,675840,497.93,204,0.04852728173136711,0.2,-1.097278911061585,0.5452631711959839,1.2392002978827805,0.022516027,0.208251953125,0.0003,-0.025422312162118033,3290,,
331,20.630100000000002,3315,677888,501.41,204,0.048442572355270386,0.2,-1.1431976698338986,0.26032620668411255,1.496641293540597,0.021774441,0.189013671875,0.0003,-0.027062438495340756,3300,,
332,21.390800000000002,3324,679936,505.42,204,0.17848512530326843,0.2,-1.0575149862095714,0.11790800094604492,1.6482837675139308,0.017593293,0.15,0.0003,-0.024053242744412274,3310,,
,,,680000,,,-0.0047612860798835754,0.2,-1.0826411720365285,0.6317579746246338,1.0925571128027514,0.025390955,0.2,0.0003,-0.030406973959179594,3320,440.4,29.634000000000004
333,21.401799999999998,3339,681984,514.33,204,,,,,,,,,,,,
334,20.991500000000002,3348,684032,515.32,204,0.04586284980177879,0.2,-1.1099735114723444,0.6208521127700806,1.292310381308198,0.025835559,0.2068359375,0.0003,-0.02727948205865687,3330,,
335,20.921499999999995,3356,686080,512.31,204,0.028379030525684357,0.2,-1.069135431945324,0.4709138870239258,1.5662591335829348,0.023017794,0.205810546875,0.0003,-0.02922327743435744,3340,,
336,20.2716,3365,688128,507.23,204,0.07517383992671967,0.2,-1.1021158326417209,0.5379533767700195,1.981975585129112,0.019382097,0.171826171875,0.0003,-0.02081760888977442,3350,,
,,,690000,,,0.028419125825166702,0.2,-1.1146496655419469,0.5749927759170532,1.7177101033739746,0.021688089,0.178955078125,0.0003,-0.027686636337602977,3360,477.8,15.262000000000004
337,20.128300000000003,3381,690176,501.54,204,,,,,,,,,,,,
338,21.241000000000003,3390,692224,510.37,204,0.08116013556718826,0.2,-1.080548177100718,0.30192917585372925,1.9939808272756636,0.020887967,0.1990234375,0.0003,-0.03307860949716997,3370,,
339,20.9377,3399,694272,510.67,204,0.08930394053459167,0.2,-1.0895206341519952,0.3825172781944275,1.2003681651316582,0.025775384,0.20341796875,0.0003,-0.028468399742268957,3380,,
340,21.601100000000002,3408,696320,514.42,204,0.16578564047813416,0.2,-1.1297982741147279,0.24997830390930176,1.9673699419945478,0.031322137,0.200732421875,0.0003,-0.025205470915534534,3390,,
341,22.7124,3417,698368,523.45,204,-0.00628899410367012,0.2,-1.2098712150007487,0.41826337575912476,1.1142980532255025,0.026100341,0.258642578125,0.0003,-0.03469090391008649,3400,,
,,,700000,,,0.06440332531929016,0.2,-1.107618155516684,0.45737123489379883,1.7216834433376789,0.01834273,0.16982421875,0.0003,-0.03127410686865915,3410,537.2,34.684
342,21.777599999999996,3433,700416,516.83,203,,,,,,,,,,,,
343,22.554900000000004,3441,702464,519.14,204,0.04554623365402222,0.2,-1.169204492866993,0.5033156275749207,1.9823279126081617,0.018284693,0.182080078125,0.0003,-0.030383432809321674,3420,,
344,23.6856,3449,704512,526.19,204,0.004321567714214325,0.2,-1.145064190402627,0.67204749584198,1.001284944615327,0.02585896,0.235546875,0.0003,-0.03302620749745984,3430,,
345,24.066099999999995,3458,706560,528.2,204,0.04132050275802612,0.2,-1.1349681738764048,0.5153629779815674,1.258137689717114,0.023693014,0.2052734375,0.0003,-0.034819500186131336,3440,,
346,23.95649999999999,3466,708608,529.15,204,0.09106878936290741,0.2,-1.027978758700192,0.410031259059906,1.7239969419082626,0.020709563,0.180029296875,0.0003,-0.027744609070941804,3450,,
,,,710000,,,0.01954801008105278,0.2,-1.103647442907095,0.2572728991508484,1.7211630190024152,0.02070443,0.178271484375,0.0003,-0.024347977875731886,3460,392.2,12.110000000000001
347,25.183899999999994,3480,710656,536.54,204,,,,,,,,,,,,
348,25.9263,3489,712704,542.38,204,0.016910217702388763,0.2,-1.0749440345913173,0.6980414986610413,1.342435063328594,0.022349963,0.208447265625,0.0003,-0.03318515426071826,3470,,
349,25.963199999999997,3497,714752,548.7,204,0.09978446364402771,0.2,-1.0453449930995702,0.5526940822601318,1.9282017230056225,0.025814753,0.194384765625,0.0003,-0.025701346254209056,3480,,
350,27.0527,3507,716800,559.85,204,-0.015933729708194733,0.2,-1.063229019753635,0.4650707244873047,1.359584581060335,0.023996454,0.18857421875,0.0003,-0.02811869466822827,3490,,
351,27.214099999999995,3515,718848,563.75,204,0.11444871127605438,0.2,-1.1509309329092503,0.6235244274139404,1.2849772398825734,0.022464145,0.2193359375,0.0003,-0.027372652664780617,3500,,
,,,720000,,,0.03410601615905762,0.2,-1.071995795145631,0.5657716393470764,1.1156905608484522,0.025172433,0.199560546875,0.0003,-0.026701485639205203,3510,699.0,41.077999999999996
352,27.303099999999993,3534,720896,564.86,203,,,,,,,,,,,,
353,26.6193,3542,722944,563.19,204,0.045888274908065796,0.2,-1.053177365474403,0.4411458969116211,1.6022221952676774,0.018518576,0.179150390625,0.0003,-0.03162724909780081,3520,,
354,25.981400000000004,3551,724992,556.91,204,0.0372048020362854,0.2,-1.1350573349744082,0.37775254249572754,1.0832511470653117,0.022982668,0.181005859375,0.0003,-0.02461057150794659,3530,,
355,26.056499999999993,3559,727040,559.41,204,0.005948193371295929,0.2,-1.1481449812650681,0.2628060579299927,1.7259782032109796,0.018210024,0.18271484375,0.0003,-0.021302962879417464,3540,,
356,25.454900000000002,3567,729088,549.5,204,0.05492447316646576,0.2,-1.170124188438058,0.5234211683273315,1.2267947603249922,0.022231571,0.21982421875,0.0003,-0.028937606897670776,3550,,
,,,730000,,,0.114324189722538,0.2,-1.1781990889459848,0.2324141263961792,1.497432181541808,0.025575534,0.197412109375,0.0003,-0.026618236336798873,3560,598.2,20.064
357,26.558100000000003,3586,731136,559.3,203,,,,,,,,,,,,
358,26.2474,3594,733184,560.34,203,0.02851659059524536,0.2,-1.1173444494605065,0.48483413457870483,1.5567217994481326,0.020505771,0.177734375,0.0003,-0.02546151236456353,3570,,
359,26.874699999999997,3603,735232,567.66,204,0.08806633949279785,0.2,-1.1117908423766494,0.5194492340087891,1.677417114051059,0.022366866,0.196240234375,0.0003,-0.02591268551768735,3580,,
360,26.756600000000002,3611,737280,559.43,204,0.012719959020614624,0.2,-1.1490824846550822,0.6012439727783203,1.087912613991648,0.027639173,0.230810546875,0.0003,-0.02780291073868284,3590,,
361,25.029600000000006,3620,739328,541.94,204,0.09325186908245087,0.2,-1.1465273961424827,0.31069302558898926,1.2257448095362633,0.019956034,0.180419921875,0.0003,-0.02171177942364011,3600,,
,,,740000,,,0.1461464911699295,0.2,-1.132914649322629,-0.11536407470703125,2.7134358408395203,0.019450424,0.16513671875,0.0003,-0.030973164475290103,3610,649.6,33.564
362,24.7412,3641,741376,540.75,203,,,,,,,,,,,,
363,25.462699999999995,3649,743424,548.68,203,0.5573968291282654,0.2,-1.183163148164749,-0.08634305000305176,2.2469986829906703,0.022816151,0.188916015625,0.0003,-0.03156702754786238,3620,,
364,27.0947,3657,745472,565.66,203,0.02290254831314087,0.2,-1.0632913462817668,0.384928822517395,1.4780414102133363,0.02273019,0.211328125,0.0003,-0.03258468071289826,3630,,
365,26.206899999999997,3667,747520,564.35,203,0.12417826801538467,0.2,-1.1106351509690284,0.5249290466308594,1.986090849293396,0.019184034,0.16884765625,0.0003,-0.028748326646746137,3640,,
366,24.67,3676,749568,547.87,203,-0.025775454938411713,0.2,-1.0856444310396909,0.21887868642807007,1.3979651638073847,0.020833144,0.189501953125,0.0003,-0.02850323801394552,3650,,
,,,750000,,,0.06567352265119553,0.2,-1.1050065889954568,0.2546418309211731,1.4375256006838755,0.022095708,0.182861328125,0.0003,-0.032270411032368426,3660,586.6,28.188
367,24.028200000000002,3693,751616,541.98,203,,,,,,,,,,,,
368,24.5,3702,753664,544.85,203,0.024434059858322144,0.2,-1.0964016979560256,0.578522801399231,0.9447768294718116,0.029829685,0.23701171875,0.0003,-0.03252463150420226,3670,,
369,23.653700000000004,3710,755712,539.41,203,0.08470575511455536,0.2,-1.0570590944960714,0.5500286817550659,1.7174011833965779,0.021482054,0.18134765625,0.0003,-0.027740675208042374,3680,,
370,24.783500000000004,3719,757760,546.57,203,0.04424070939421654,0.2,-1.1338868508115412,0.5613651275634766,1.2268212409224362,0.024210287,0.21298828125,0.0003,-0.02830954965611454,3690,,
371,24.481000000000005,3728,759808,546.79,203,0.20287784934043884,0.2,-1.066245187819004,0.7016892433166504,1.761615932220593,0.021490157,0.201025390625,0.0003,-0.03311286815442145,3700,,
,,,760000,,,0.04774179309606552,0.2,-1.149826104938984,0.6232350468635559,1.417710488382727,0.02393044,0.18837890625,0.0003,-0.032743247706093825,3710,656.6,35.495999999999995
372,25.397399999999998,3748,761856,555.25,203,,,,,,,,,,,,
373,25.106600000000004,3757,763904,554.3,203,0.017054326832294464,0.2,-1.0291044464334846,0.5011293292045593,1.644747770158574,0.025033304,0.194677734375,0.0003,-0.03339170442486648,3720,,
374,23.810800000000004,3766,765952,543.72,203,0.006759047508239746,0.2,-1.0681007767096162,0.41602784395217896,1.240286443498917,0.023922995,0.218310546875,0.0003,-0.031756406163913196,3730,,
375,23.364900000000002,3775,768000,538.26,203,0.09698741137981415,0.2,-1.1015171283856033,0.5030936002731323,0.9308154239668511,0.025956973,0.21376953125,0.0003,-0.02687297377269715,3740,,
