time/iterations,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_fraction,train/value_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/learning_rate,eval/mean_reward,eval/mean_ep_length
244,810,499712,616,584.8,189.75525000000002,0.0818359375,32.77840370237827,2430,0.2,-0.007737562191323377,19.060855865478516,0.008383149,-0.5304627011530101,0.18778884410858154,0.0003,,
,,500000,,,,0.08857421875,35.860811558365825,2440,0.2,-0.005580974830081686,13.343481063842773,0.0076074824,-0.470209832675755,0.22373449802398682,0.0003,314.14700000000005,1005.2
245,816,501760,614,585.61,191.67805,,,,,,,,,,,,
246,819,503808,614,600.68,197.0961,0.101171875,23.969231310486794,2450,0.2,-0.008822515222709626,18.362051010131836,0.00997036,-0.4789838901720941,0.2827242612838745,0.0003,,
247,822,505856,615,604.54,198.0172,0.10556640625,44.6301893055439,2460,0.2,-0.006851606932468712,41.3937873840332,0.011218444,-0.5051167733967304,0.14446645975112915,0.0003,,
248,825,507904,615,615.32,202.53035,0.11259765625,27.002606636285783,2470,0.2,-0.008277231940883211,15.24632740020752,0.007849762,-0.4871371414512396,0.17649239301681519,0.0003,,
249,828,509952,615,614.87,202.83275,0.094287109375,28.577167680859567,2480,0.2,-0.006430924771120772,8.394635200500488,0.011110945,-0.5083023593761027,0.16735553741455078,0.0003,,
,,510000,,,,0.0978515625,26.617953258752824,2490,0.2,-0.0037599937961203976,8.907937049865723,0.010743436,-0.4979195878840983,0.2642672061920166,0.0003,261.93999999999994,1006.0
250,833,512000,614,613.24,205.03490000000002,,,,,,,,,,,,
251,836,514048,614,622.85,209.40480000000002,0.10390625,25.908961072564125,2500,0.2,-0.008386746846372261,10.009224891662598,0.009308281,-0.5231379995122551,0.3521754741668701,0.0003,,
252,839,516096,614,617.3,207.75779999999995,0.08037109375,39.147027567029,2510,0.2,-0.004715951337129809,13.054730415344238,0.008968775,-0.4943191954866052,0.27692562341690063,0.0003,,
253,842,518144,614,616.38,204.735,0.10771484375,35.33772970736027,2520,0.2,-0.009209675058082211,11.746844291687012,0.010694049,-0.567838348262012,0.09463590383529663,0.0003,,
,,520000,,,,0.1134765625,26.170720863342286,2530,0.2,-0.01075315514317481,12.498025894165039,0.011406824,-0.5714786000549793,0.1423540711402893,0.0003,407.592,1320.4
254,849,520192,612,603.52,200.17919999999998,,,,,,,,,,,,
255,852,522240,612,599.25,199.23504999999997,0.097509765625,44.28265291452408,2540,0.2,-0.00714999565097969,20.185989379882812,0.00951778,-0.5453413252718746,0.1838846206665039,0.0003,,
256,855,524288,613,608.06,203.09875,0.106689453125,28.52934511601925,2550,0.2,-0.008835813657788094,9.681122779846191,0.00946725,-0.530438550375402,0.23068106174468994,0.0003,,
257,857,526336,613,613.42,204.90874999999994,0.109619140625,27.20704440921545,2560,0.2,-0.005147371429484337,7.1506757736206055,0.013290463,-0.5486490555107594,0.27774399518966675,0.0003,,
258,860,528384,613,612.85,205.39175,0.115625,26.651198813319205,2570,0.2,-0.009577010941575282,14.775124549865723,0.012495633,-0.5462754359468818,0.24539607763290405,0.0003,,
,,530000,,,,0.1142578125,28.721673715114594,2580,0.2,-0.007960264457506128,12.607757568359375,0.0079617025,-0.547586492728442,0.2083529829978943,0.0003,248.305,1655.8
259,867,530432,611,614.82,207.13569999999999,,,,,,,,,,,,
260,870,532480,611,616.82,207.97304999999997,0.1171875,27.36982070207596,2590,0.2,-0.008245847359648905,15.210066795349121,0.008996689,-0.5361240111291409,0.30762332677841187,0.0003,,
261,873,534528,611,626.23,210.23,0.092333984375,28.80449074804783,2600,0.2,-0.005564124227385036,12.192124366760254,0.0067526847,-0.5552194888703526,0.30433398485183716,0.0003,,
262,876,536576,612,626.91,210.24554999999998,0.090283203125,22.529594619572162,2610,0.2,-0.004012302300543525,17.16020393371582,0.008965954,-0.5677732864394784,0.25531643629074097,0.0003,,
263,879,538624,612,620.08,207.4334,0.091015625,29.8985216319561,2620,0.2,-0.005549702700227499,16.632617950439453,0.00866033,-0.5576479916460813,0.28872668743133545,0.0003,,
,,540000,,,,0.07451171875,50.5076024711132,2630,0.2,-0.007088707326329313,26.751956939697266,0.0059723407,-0.5899828691035509,0.1955624222755432,0.0003,272.505,1898.4
264,887,540672,609,619.9,205.54045000000005,,,,,,,,,,,,
265,890,542720,609,624.26,205.17455,0.116064453125,34.23976206481457,2640,0.2,-0.007471430001896806,17.6900577545166,0.010569859,-0.5938482662662864,0.12037456035614014,0.0003,,
266,892,544768,610,613.14,199.81775000000002,0.093017578125,39.27121221423149,2650,0.2,-0.006357827079773415,8.274164199829102,0.008447076,-0.5603351415134966,0.24437183141708374,0.0003,,
267,895,546816,610,617.88,198.77849999999998,0.12587890625,23.361544862389565,2660,0.2,-0.009507341467542573,17.17330551147461,0.012753511,-0.6179881492629647,0.20222628116607666,0.0003,,
268,898,548864,610,624.61,201.35105,0.10087890625,38.28029361367226,2670,0.2,-0.009882831023423933,23.4356632232666,0.008555038,-0.5973066704347729,0.252977192401886,0.0003,,
,,550000,,,,0.081298828125,31.522350519895554,2680,0.2,-0.00478540601907298,15.312468528747559,0.008148215,-0.551541058998555,0.2361891269683838,0.0003,112.665,1427.6
269,905,550912,608,635.0,202.70069999999996,,,,,,,,,,,,
270,908,552960,608,633.99,203.47914999999998,0.093310546875,39.24755789935589,2690,0.2,-0.00598496846796479,15.059341430664062,0.009353658,-0.5855036516673863,0.26494717597961426,0.0003,,
271,911,555008,609,648.81,206.83855,0.10361328125,31.814796900749208,2700,0.2,-0.004322047608729918,22.4804744720459,0.009121193,-0.5801390981301665,0.2833167314529419,0.0003,,
272,913,557056,609,653.37,208.46149999999997,0.097021484375,35.237885284423825,2710,0.2,-0.007312104778247885,22.760330200195312,0.009107116,-0.5683505886234343,0.15780162811279297,0.0003,,
273,916,559104,610,651.12,207.60640000000004,0.100537109375,18.279795417189597,2720,0.2,-0.0034493131563067434,17.3332576751709,0.008940248,-0.5531596223823726,0.2863772511482239,0.0003,,
,,560000,,,,0.076513671875,42.77271658778191,2730,0.2,-0.008271482728014234,24.283138275146484,0.0063738315,-0.5405017105862499,0.23378276824951172,0.0003,279.977,1236.4
274,922,561152,608,650.31,209.86855,,,,,,,,,,,,
275,925,563200,608,650.19,208.79664999999997,0.06708984375,34.76118801236153,2740,0.2,-0.005843645805725828,13.723823547363281,0.0064858273,-0.5412586256861687,0.26455819606781006,0.0003,,
276,928,565248,608,657.18,209.64509999999999,0.0923828125,35.06702514886856,2750,0.2,-0.006014697292994242,9.565536499023438,0.007744437,-0.5516407904215157,0.24153345823287964,0.0003,,
277,931,567296,609,652.79,206.29055,0.093798828125,28.723518684506416,2760,0.2,-0.006042967611574568,16.077714920043945,0.00760922,-0.5660994906909764,0.331043541431427,0.0003,,
278,934,569344,609,650.29,206.10694999999996,0.102685546875,28.53778814971447,2770,0.2,-0.005844635656103492,19.44856071472168,0.009399269,-0.5358117205090821,0.27036088705062866,0.0003,,
,,570000,,,,0.08369140625,35.427646681666374,2780,0.2,-0.007769355259370059,27.261795043945312,0.009236833,-0.513723568432033,0.21874737739562988,0.0003,199.375,645.0
279,938,571392,608,660.1,205.68974999999998,,,,,,,,,,,,
280,941,573440,608,640.81,199.7005,0.133203125,17.48206979036331,2790,0.2,-0.004214001260697842,3.4050793647766113,0.011361827,-0.6036846006289125,0.20664727687835693,0.0003,,
281,944,575488,609,622.93,190.4937,0.0828125,42.83281165957451,2800,0.2,-0.008056164014851675,11.253639221191406,0.008181183,-0.5059220305643976,0.21265923976898193,0.0003,,
282,947,577536,609,627.77,193.11469999999997,0.099072265625,41.251898461580275,2810,0.2,-0.006484385550720617,38.9752197265625,0.007950546,-0.5465065798722207,0.14131003618240356,0.0003,,
283,950,579584,609,637.54,198.13609999999997,0.079296875,34.9063977599144,2820,0.2,-0.005128601612523198,13.698847770690918,0.007636442,-0.48450978836044667,0.2940794825553894,0.0003,,
,,580000,,,,0.094970703125,21.982009413838387,2830,0.2,-0.007272848435968626,13.37143325805664,0.010886537,-0.45511180330067874,0.3169647455215454,0.0003,345.457,801.8
284,955,581632,608,630.3,197.57209999999998,,,,,,,,,,,,
285,958,583680,608,635.16,199.1085,0.09033203125,50.40185660123825,2840,0.2,-0.008631918038008734,19.45157241821289,0.009874559,-0.5257878954522311,0.15717971324920654,0.0003,,
286,961,585728,609,625.27,195.51735,0.1041015625,34.12991560697556,2850,0.2,-0.0062650124746141955,17.75011444091797,0.013765853,-0.5546287908218801,0.19265717267990112,0.0003,,
287,964,587776,609,615.99,193.02264999999997,0.108251953125,34.58884842097759,2860,0.2,-0.009303488064324484,19.19887924194336,0.008620812,-0.5489984171465039,0.16324210166931152,0.0003,,
288,967,589824,609,604.16,190.47865,0.086376953125,39.206055372953415,2870,0.2,-0.006437136617023498,26.799699783325195,0.009984678,-0.4934669856913388,0.21889972686767578,0.0003,,
,,590000,,,,0.083251953125,36.304828786849974,2880,0.2,-0.00712500129302498,12.73299789428711,0.009247852,-0.5232137002050876,0.21082842350006104,0.0003,290.588,1823.0
289,975,591872,606,604.49,189.5316,,,,,,,,,,,,
290,978,593920,607,585.09,184.76850000000002,0.105419921875,29.934742987155914,2890,0.2,-0.008913038516766392,19.815858840942383,0.0070519876,-0.5530211867764592,0.21156346797943115,0.0003,,
291,981,595968,607,573.23,181.9565,0.083984375,39.52718570232391,2900,0.2,-0.008286014117766171,15.907692909240723,0.0065,-0.5061031550168991,0.230288565158844,0.0003,,
292,984,598016,607,594.7,190.22395,0.087451171875,36.10322916507721,2910,0.2,-0.008177549397805706,24.105876922607422,0.008221939,-0.5001245154999197,0.2636653780937195,0.0003,,
,,600000,,,,0.084521484375,40.640787625312804,2920,0.2,-0.006040350618422963,22.124101638793945,0.006918162,-0.47843380738049746,0.21661347150802612,0.0003,186.871,1713.2
293,991,600064,605,606.6,193.5249,,,,,,,,,,,,
294,994,602112,605,605.1,192.84704999999997,0.109716796875,36.78050749599934,2930,0.2,-0.008977344701997935,18.909299850463867,0.01260715,-0.5531650206074119,0.25411176681518555,0.0003,,
295,997,604160,605,599.94,190.58480000000003,0.091259765625,36.161669820547104,2940,0.2,-0.00479759964364348,21.384380340576172,0.01027288,-0.5636902812868356,0.1759905219078064,0.0003,,
296,1000,606208,606,614.56,196.13620000000003,0.09619140625,37.822967916727066,2950,0.2,-0.0059196683258051054,16.221189498901367,0.008076742,-0.5557966272346675,0.2142433524131775,0.0003,,
297,1002,608256,606,618.1,201.43289999999996,0.114892578125,28.837119889259338,2960,0.2,-0.008241269395512063,8.44227409362793,0.011658969,-0.5145096030086279,0.20375925302505493,0.0003,,
,,610000,,,,0.079345703125,26.252285954356193,2970,0.2,-0.006100026253261603,11.596989631652832,0.00800482,-0.5097188645042479,0.23660236597061157,0.0003,185.469,729.0
298,1007,610304,605,618.1,200.39945000000003,,,,,,,,,,,,
299,1010,612352,605,606.84,196.61394999999996,0.09013671875,39.55703998208046,2980,0.2,-0.006388629440334625,30.84991455078125,0.011018762,-0.5289841876365244,0.19805872440338135,0.0003,,
300,1013,614400,606,597.07,193.85154999999997,0.0974609375,54.317663240432736,2990,0.2,-0.0081991601473419,33.81201934814453,0.01145301,-0.5649901359342039,0.15219330787658691,0.0003,,
301,1016,616448,606,586.32,189.12419999999997,0.10302734375,30.250256982445716,3000,0.2,-0.007059291737095919,11.524713516235352,0.010444209,-0.5394486183300614,0.20554757118225098,0.0003,,
302,1019,618496,606,583.4,186.42055,0.097021484375,38.720292723178865,3010,0.2,-0.007185811671661213,15.765389442443848,0.010529468,-0.5910790367051959,0.1765120029449463,0.0003,,
,,620000,,,,0.10830078125,46.23556636273861,3020,0.2,-0.012749083462404087,13.902030944824219,0.008894728,-0.5281560245901347,0.20119553804397583,0.0003,312.453,2056.4
303,1028,620544,603,576.68,184.48620000000003,,,,,,,,,,,,
304,1031,622592,603,562.28,180.25125000000008,0.105810546875,29.977330365777014,3030,0.2,-0.012291274400195108,10.150409698486328,0.010324546,-0.5215412712655961,0.28583502769470215,0.0003,,
305,1034,624640,603,561.97,179.1893,0.10029296875,29.252807450294494,3040,0.2,-0.007720845539006404,18.704490661621094,0.01160768,-0.5429243013262749,0.19743412733078003,0.0003,,
306,1037,626688,604,548.62,173.39445,0.11650390625,22.86349985599518,3050,0.2,-0.009269687812775373,6.321126461029053,0.010719314,-0.5758671081624925,0.2934960126876831,0.0003,,
307,1040,628736,604,552.13,173.49895,0.109130859375,43.94386280179024,3060,0.2,-0.008247004984878004,17.150911331176758,0.009058643,-0.6281330678611994,0.17523419857025146,0.0003,,
,,630000,,,,0.113134765625,27.72447871863842,3070,0.2,-0.009100432625564281,10.959851264953613,0.0110356705,-0.5551345313899219,0.268770694732666,0.0003,192.668,1014.2
308,1046,630784,602,560.68,178.50644999999997,,,,,,,,,,,,
309,1049,632832,603,564.3,177.4109,0.1109375,29.901918017864226,3080,0.2,-0.00826140454155393,14.611512184143066,0.012573138,-0.5473998166620732,0.2560426592826843,0.0003,,
310,1052,634880,603,547.5,168.53985,0.1251953125,20.746552217006684,3090,0.2,-0.005810314981499687,11.148945808410645,0.00944521,-0.6208163856528699,0.29243332147598267,0.0003,,
311,1055,636928,603,556.96,172.61939999999998,0.09658203125,36.49894085824489,3100,0.2,-0.009479905068292282,20.126726150512695,0.008969329,-0.5722951326519251,0.1312665343284607,0.0003,,
312,1057,638976,603,545.85,170.59600000000003,0.10224609375,28.637173649668693,3110,0.2,-0.0072483651980292056,10.958245277404785,0.010163322,-0.5599886205047369,0.21009421348571777,0.0003,,
,,640000,,,,0.07939453125,45.09122075736523,3120,0.2,-0.008380731349461712,25.538753509521484,0.0077027217,-0.573268308211118,0.23497480154037476,0.0003,219.462,1866.0
313,1066,641024,601,550.25,173.83055000000002,,,,,,,,,,,,
314,1068,643072,601,562.81,176.82104999999999,0.09921875,40.34081286787987,3130,0.2,-0.009089438221417367,16.343055725097656,0.010304904,-0.5962244427762926,0.1621759533882141,0.0003,,
315,1071,645120,602,557.98,173.44365000000005,0.123583984375,20.235182318091393,3140,0.2,-0.006021062008221634,11.113630294799805,0.009278841,-0.5667326058261096,0.2937052845954895,0.0003,,
316,1074,647168,602,555.43,172.82510000000002,0.087353515625,30.966666892170906,3150,0.2,-0.008038434444461017,10.077574729919434,0.008067695,-0.5525470884516835,0.25649452209472656,0.0003,,
317,1077,649216,602,560.04,173.74439999999998,0.092041015625,38.13549182415009,3160,0.2,-0.006019285143702291,10.131575584411621,0.009352424,-0.5138207309879362,0.24646997451782227,0.0003,,
,,650000,,,,0.11201171875,15.54312092512846,3170,0.2,-0.00423103484645253,7.187417984008789,0.010887871,-0.5485247577540576,0.20008212327957153,0.0003,285.894,1473.0
318,1084,651264,600,571.93,175.88189999999997,,,,,,,,,,,,
319,1087,653312,600,580.39,178.18365000000003,0.0947265625,26.68996595740318,3180,0.2,-0.005962061646278017,5.798375606536865,0.008603992,-0.5533084497787059,0.19367146492004395,0.0003,,
320,1090,655360,601,598.65,185.2505,0.091015625,23.83466220498085,3190,0.2,-0.006755354965571314,7.290139198303223,0.0074933292,-0.5259828596375883,0.2942400574684143,0.0003,,
321,1093,657408,601,585.76,180.67785,0.11328125,24.008733129501344,3200,0.2,-0.009544910142722074,15.30825424194336,0.014561715,-0.5174214919097722,0.23198950290679932,0.0003,,
322,1096,659456,601,601.92,187.08594999999997,0.089111328125,23.518565303087236,3210,0.2,-0.006753901278716512,13.044044494628906,0.007911434,-0.5272298223339021,0.3016105890274048,0.0003,,
,,660000,,,,0.073291015625,34.31444114148617,3220,0.2,-0.008371900898055173,11.222586631774902,0.007578203,-0.5172165305353701,0.33056747913360596,0.0003,436.08500000000004,908.4
323,1101,661504,600,585.18,182.94574999999998,,,,,,,,,,,,
324,1104,663552,600,580.68,181.68164999999996,0.0744140625,47.87000772058964,3230,0.2,-0.009298306528944523,20.25771713256836,0.008948924,-0.5293436459265649,0.16718775033950806,0.0003,,
325,1107,665600,601,565.09,175.1156,0.154248046875,29.97560090124607,3240,0.2,-0.014013610969414003,14.99733829498291,0.012402404,-0.5130841848440468,0.18622350692749023,0.0003,,
326,1110,667648,601,572.62,175.18400000000003,0.10810546875,36.74941022992134,3250,0.2,-0.009357559090130963,29.363067626953125,0.010100171,-0.5607486211694777,0.28881746530532837,0.0003,,
327,1113,669696,601,577.75,176.65100000000007,0.115478515625,35.01430017650127,3260,0.2,-0.010743883255054243,10.236223220825195,0.010679032,-0.560713751334697,0.2466191053390503,0.0003,,
,,670000,,,,0.10390625,32.07291501164436,3270,0.2,-0.00800400587322656,12.121630668640137,0.008448429,-0.5472663620486855,0.2883257269859314,0.0003,233.16,1607.6
328,1120,671744,599,592.05,180.81740000000002,,,,,,,,,,,,
329,1123,673792,599,584.87,180.08195000000003,0.102783203125,33.69366100132466,3280,0.2,-0.0075063909927848725,11.252639770507812,0.008245135,-0.6042656623758376,0.23418152332305908,0.0003,,
330,1126,675840,600,581.31,178.98219999999998,0.095166015625,38.60410579442978,3290,0.2,-0.007893906408571637,16.116729736328125,0.008180138,-0.5295415936037898,0.2456226348876953,0.0003,,
331,1129,677888,600,595.4,183.59485,0.100390625,31.103913775086404,3300,0.2,-0.005650704956497066,20.890439987182617,0.010117494,-0.612678659055382,0.13670092821121216,0.0003,,
332,1131,679936,600,587.85,181.65175000000002,0.10810546875,23.542622101306915,3310,0.2,-0.008652823755983263,11.312837600708008,0.011218511,-0.5471166872419417,0.2815043330192566,0.0003,,
,,680000,,,,0.106103515625,29.088934329152107,3320,0.2,-0.008092312775261234,7.896683692932129,0.0089216,-0.585575140826404,0.23384422063827515,0.0003,263.325,2709.8
333,1142,681984,597,595.82,182.37425000000002,,,,,,,,,,,,
334,1145,684032,597,619.65,182.28915,0.0955078125,22.58068349957466,3330,0.2,-0.0038072247232776137,9.399962425231934,0.007860543,-0.6146278144791723,0.3116261959075928,0.0003,,
335,1148,686080,597,623.4,183.09380000000002,0.146435546875,7.1319239269942045,3340,0.2,-0.004451369249727577,2.6674630641937256,0.016912606,-0.6726675717160105,0.3326341509819031,0.0003,,
336,1150,688128,597,616.02,185.32370000000003,0.05673828125,29.60755054652691,3350,0.2,-0.005856851514545269,17.896360397338867,0.0053646555,-0.6022621234878898,0.33290690183639526,0.0003,,
,,690000,,,,0.096044921875,45.30978962779045,3360,0.2,-0.009986370141268708,15.337618827819824,0.009041274,-0.5385617332533001,0.1318453550338745,0.0003,494.01800000000003,1923.2
337,1159,690176,595,599.09,180.73829999999998,,,,,,,,,,,,
338,1161,692224,595,588.07,179.2227,0.08544921875,42.91698344349861,3370,0.2,-0.008563309993769508,13.349128723144531,0.007895322,-0.53538280390203,0.2963457703590393,0.0003,,
339,1164,694272,596,594.62,183.57495,0.093505859375,36.890452495217325,3380,0.2,-0.007880487816873939,14.374542236328125,0.008858246,-0.5494607307948172,0.0885394811630249,0.0003,,
340,1167,696320,596,611.08,189.62440000000004,0.09208984375,34.77725475728512,3390,0.2,-0.006945298032951542,14.55553150177002,0.010262176,-0.5405831156298518,0.23175925016403198,0.0003,,
341,1170,698368,596,611.31,188.59375000000003,0.10107421875,23.76680487394333,3400,0.2,-0.009769167317426764,14.630779266357422,0.009123569,-0.5309654301032424,0.2174152135848999,0.0003,,
,,700000,,,,0.0822265625,27.101725071668625,3410,0.2,-0.006516172448755242,19.576904296875,0.008760272,-0.5507483018562198,0.18939191102981567,0.0003,312.883,921.6
342,1175,700416,595,619.89,189.63735000000005,,,,,,,,,,,,
343,1178,702464,596,630.44,189.06435000000002,0.138916015625,14.097030609846115,3420,0.2,-0.004719366016797721,4.175240516662598,0.010414362,-0.651325443573296,0.1817036271095276,0.0003,,
344,1180,704512,596,616.99,186.0772,0.092724609375,38.79672098457813,3430,0.2,-0.007200144034868572,14.798904418945312,0.00871205,-0.5344270688481629,0.17055487632751465,0.0003,,
345,1183,706560,596,612.22,184.01115,0.07587890625,40.42521241903305,3440,0.2,-0.009644246540847234,20.211040496826172,0.0063896338,-0.5061218410730361,0.1730603575706482,0.0003,,
346,1186,708608,597,624.96,188.46945,0.10341796875,31.695146653056145,3450,0.2,-0.0106316480319947,11.547529220581055,0.0138995005,-0.5480262824334204,0.15997320413589478,0.0003,,
,,710000,,,,0.10498046875,30.412545052170753,3460,0.2,-0.008097290954901836,10.415199279785156,0.009575356,-0.5312821972183883,0.28727293014526367,0.0003,410.32700000000006,1193.8
347,1192,710656,595,617.43,186.70329999999998,,,,,,,,,,,,
348,1195,712704,596,612.48,186.49894999999998,0.119970703125,27.187460026144983,3470,0.2,-0.008429229070316069,11.250226974487305,0.012855896,-0.5224313935264945,0.22268569469451904,0.0003,,
349,1197,714752,596,613.26,184.9774,0.0927734375,23.981680351495744,3480,0.2,-0.007060749939410016,9.75381851196289,0.015359221,-0.4851220871321857,0.2851061224937439,0.0003,,
350,1200,716800,597,588.93,176.50424999999998,0.1091796875,33.26688728034496,3490,0.2,-0.006777303310809657,24.661203384399414,0.007972313,-0.5348355855792761,0.18139934539794922,0.0003,,
351,1203,718848,597,591.23,176.81589999999997,0.081884765625,34.34157247543335,3500,0.2,-0.00734199307335075,15.018082618713379,0.0065462333,-0.4884176434017718,0.24312007427215576,0.0003,,
,,720000,,,,0.112255859375,35.75813787579536,3510,0.2,-0.011353296181187033,15.86324405670166,0.01272857,-0.5013471620157361,0.15570831298828125,0.0003,283.313,1649.4
352,1210,720896,595,597.65,179.98625,,,,,,,,,,,,
353,1213,722944,595,589.83,177.71635000000003,0.0966796875,36.947416454553604,3520,0.2,-0.008822383964434266,14.89753246307373,0.009905747,-0.4688350006006658,0.19786715507507324,0.0003,,
354,1215,724992,596,604.22,183.63514999999998,0.0818359375,43.84848043322563,3530,0.2,-0.006942030368372798,22.348861694335938,0.0076115187,-0.5001013439148665,0.20273369550704956,0.0003,,
355,1218,727040,596,601.98,185.3901,0.05908203125,32.59463401734829,3540,0.2,-0.005017558349936735,15.900921821594238,0.0060183126,-0.4098214691504836,0.25877898931503296,0.0003,,
356,1221,729088,597,607.89,185.57364999999993,0.087060546875,28.374116143584253,3550,0.2,-0.006650503246055451,12.277920722961426,0.009037472,-0.45419249227270486,0.1789414882659912,0.0003,,
,,730000,,,,0.11875,24.081841412186623,3560,0.2,-0.009471429412951694,6.772376537322998,0.019119926,-0.47269492195919155,0.2654319405555725,0.0003,123.77799999999999,1074.0
357,1226,731136,595,620.44,190.98440000000002,,,,,,,,,,,,
358,1229,733184,596,627.62,195.42354999999995,0.097412109375,24.114779287576674,3570,0.2,-0.010108066894463263,10.302532196044922,0.007845644,-0.43976600244641306,0.4117705225944519,0.0003,,
359,1232,735232,596,628.1,197.4791,0.072265625,32.69903640151024,3580,0.2,-0.004424677931820042,17.5911922454834,0.0055411034,-0.4794501271098852,0.26303619146347046,0.0003,,
360,1234,737280,597,633.8,199.07835000000003,0.08642578125,43.11795154213905,3590,0.2,-0.0072667926491703835,28.81610679626465,0.011042638,-0.4672801262699068,0.1757768988609314,0.0003,,
361,1237,739328,597,640.01,203.71545000000006,0.104931640625,25.878445798158644,3600,0.2,-0.010559451312292367,20.88297462463379,0.010920281,-0.4558055272325873,0.1846710443496704,0.0003,,
,,740000,,,,0.095947265625,25.890665078163146,3610,0.2,-0.008216697300667875,13.648750305175781,0.011212103,-0.43865692168474196,0.3103809356689453,0.0003,348.115,814.6
362,1242,741376,596,649.87,209.10160000000005,,,,,,,,,,,,
363,1245,743424,596,652.59,210.95080000000004,0.092333984375,26.95015427172184,3620,0.2,-0.005846805504552322,15.195568084716797,0.0095188795,-0.42919133277609944,0.23586112260818481,0.0003,,
364,1248,745472,597,612.63,207.96215,0.099755859375,24.481008312106134,3630,0.2,-0.008068458436173386,10.550054550170898,0.011015236,-0.47499352768063546,0.2354816198348999,0.0003,,
365,1250,747520,597,608.09,208.30599999999998,0.101611328125,48.055516225099566,3640,0.2,-0.011128210340393708,14.06896686553955,0.009983171,-0.4756128441542387,0.11822229623794556,0.0003,,
366,1253,749568,597,624.1,213.69039999999998,0.097900390625,34.805330687761305,3650,0.2,-0.009772409705328755,12.878829002380371,0.00947633,-0.5154234405606986,0.2639193534851074,0.0003,,
,,750000,,,,0.09609375,30.324061810970306,3660,0.2,-0.007933529245201498,10.125429153442383,0.010438444,-0.48444615863263607,0.2195059061050415,0.0003,323.72,1968.0
367,1261,751616,595,640.1,217.93829999999997,,,,,,,,,,,,
368,1264,753664,596,640.01,217.62860000000003,0.099365234375,26.590583670139313,3670,0.2,-0.00846348778286483,8.729305267333984,0.010031721,-0.49439491238445044,0.28670889139175415,0.0003,,
369,1267,755712,596,641.41,217.81865000000002,0.09052734375,29.182238322496413,3680,0.2,-0.006557875848375261,9.604860305786133,0.010388272,-0.502799813542515,0.11698514223098755,0.0003,,
370,1269,757760,596,642.43,219.6234,0.1126953125,38.38807284832001,3690,0.2,-0.00927069415920414,29.68718719482422,0.012483292,-0.5164530359208583,0.1985008716583252,0.0003,,
371,1272,759808,597,655.26,221.8983,0.081103515625,41.58809848427772,3700,0.2,-0.007305204719887115,15.517354965209961,0.008089313,-0.5497577046044171,0.22121542692184448,0.0003,,
,,760000,,,,0.10263671875,37.7377911567688,3710,0.2,-0.008490542907384224,12.423646926879883,0.012229575,-0.5036046316847205,0.18533265590667725,0.0003,501.95500000000004,1156.4
372,1278,761856,595,636.74,215.33790000000002,,,,,,,,,,,,
373,1281,763904,596,619.23,216.19979999999998,0.12373046875,39.97785693407059,3720,0.2,-0.011842456765589305,23.62118148803711,0.012030581,-0.5099917563609779,0.141562819480896,0.0003,,
374,1284,765952,596,630.78,220.02075000000002,0.101416015625,38.4565345287323,3730,0.2,-0.0066636254166951405,23.48973846435547,0.009876874,-0.49501548120751976,0.15586799383163452,0.0003,,
375,1287,768000,596,641.59,224.61579999999998,0.0908203125,32.06430435478687,3740,0.2,-0.009015791528509,10.421514511108398,0.007933704,-0.4892842620611191,0.3010862469673157,0.0003,,
,,770000,,,,0.082470703125,23.673276418447493,3750,0.2,-0.008648377933423036,11.502717971801758,0.006499484,-0.47235175417736175,0.3333142399787903,0.0003,435.79799999999994,961.6
376,1292,770048,595,651.38,227.92135,,,,,,,,,,,,
377,1295,772096,595,662.62,232.21810000000002,0.10185546875,30.138874918222427,3760,0.2,-0.0070569208211963995,17.503131866455078,0.010524677,-0.4577441263012588,0.18370425701141357,0.0003,,
378,1298,774144,596,676.38,238.59914999999998,0.1052734375,25.27229658961296,3770,0.2,-0.008926492193131708,9.898111343383789,0.012507603,-0.4863131522201002,0.2780689597129822,0.0003,,
379,1301,776192,596,680.47,239.71724999999998,0.07763671875,42.424747604131696,3780,0.2,-0.005567886948119849,22.34975814819336,0.0063469578,-0.4744625357910991,0.20890891551971436,0.0003,,
380,1304,778240,596,689.5,244.54035,0.107568359375,22.071601474285124,3790,0.2,-0.008485949036548845,10.441229820251465,0.011849921,-0.48893587477505207,0.2948336601257324,0.0003,,
,,780000,,,,0.074658203125,28.45512563288212,3800,0.2,-0.009179139311891049,10.043092727661133,0.008135516,-0.4428844547830522,0.3781697154045105,0.0003,443.4820000000001,977.6
381,1309,780288,595,686.53,244.15200000000004,,,,,,,,,,,,
382,1312,782336,596,690.67,245.03875,0.089306640625,33.10681600570679,3810,0.2,-0.008843302214518189,10.374185562133789,0.007982615,-0.4710055530071259,0.18104112148284912,0.0003,,
383,1315,784384,596,678.15,240.83944999999997,0.0943359375,23.81739600300789,3820,0.2,-0.0062901370620238595,8.137730598449707,0.014611719,-0.47413017982617023,0.25191473960876465,0.0003,,
